Date,PERMNO,TICKER,COMPANY NAME,WEIGHT
2023-09-01,84372,NCR,N C R CORP NEW,-1.0
2023-09-01,85002,SRPT,SAREPTA THERAPEUTICS INC,-1.0
2023-09-01,85246,JLL,JONES LANG LASALLE INC,-1.0
2023-09-01,85738,MRCY,MERCURY SYSTEMS INC,-1.0
2023-09-01,86810,TREX,TREX COMPANY INC,-1.0
2023-09-01,88351,INSM,INSMED INC,-1.0
2023-09-01,90071,NRG,N R G ENERGY INC,-1.0
2023-09-01,90199,CBRE,C B R E GROUP INC,-1.0
2023-10-01,11995,COKE,COCA COLA CONSOLIDATED INC,1.0
2023-10-01,13284,ALSN,ALLISON TRANSMISSION HLDGS INC,1.0
2023-10-01,13407,META,META PLATFORMS INC,1.0
2023-10-01,13788,ZTS,ZOETIS INC,1.0
2023-10-01,13901,MO,ALTRIA GROUP INC,1.0
2023-10-01,13928,COP,CONOCOPHILLIPS,1.0
2023-10-01,14593,AAPL,APPLE INC,1.0
2023-10-01,14751,VRTV,VERITIV CORP,1.0
2023-10-01,15071,,,1.0
2023-10-01,16260,MEDP,MEDPACE HOLDINGS INC,1.0
2023-10-01,16655,CVNA,CARVANA CO,1.0
2023-10-01,16736,VST,VISTRA CORP,1.0
2023-10-01,18973,BRC,BRADY CORP,1.0
2023-10-01,22779,MSI,MOTOROLA SOLUTIONS INC,1.0
2023-10-01,32707,HP,HELMERICH & PAYNE INC,1.0
2023-10-01,75510,ADBE,ADOBE INC,1.0
2023-10-01,76927,STRL,STERLING CONSTRUCTION CO INC,1.0
2023-10-01,79862,ROCK,GIBRALTAR INDUSTRIES INC,1.0
2023-10-01,84723,LNG,CHENIERE ENERGY INC,1.0
2023-10-01,85753,VRSN,VERISIGN INC,1.0
2023-10-01,85992,MANH,MANHATTAN ASSOCIATES INC,1.0
2023-10-01,86580,NVDA,NVIDIA CORP,1.0
2023-10-01,87179,NTCT,NETSCOUT SYSTEMS INC,1.0
2023-10-01,88661,TPR,TAPESTRY INC,1.0
2023-10-01,89269,CNC,CENTENE CORP DEL,1.0
2023-10-01,89946,AEL,AMERICAN EQUITY INVT LIFE HLDG C,1.0
2023-10-01,90319,GOOGL,ALPHABET INC,1.0
2023-10-01,90829,CF,C F INDUSTRIES HOLDINGS INC,1.0
2023-10-01,92655,UNH,UNITEDHEALTH GROUP INC,1.0
2023-10-01,92852,LOPE,GRAND CANYON EDUCATION INC,1.0
2023-10-01,93132,FTNT,FORTINET INC,1.0
2023-10-01,93312,SSNC,S S & C TECHNOLOGIES HLDGS INC,1.0
2023-10-01,77357,SNPS,SYNOPSYS INC,0.995907
2023-10-01,71175,UNM,UNUM GROUP,0.995733
2023-10-01,11850,XOM,EXXON MOBIL CORP,0.989713
2023-10-01,86783,BKNG,BOOKING HOLDINGS INC,0.988944
2023-10-01,55976,WMT,WALMART INC,0.979252
2023-10-01,82775,HIG,HARTFORD FINANCIAL SVCS GRP INC,0.977363
2023-10-01,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.975116
2023-10-01,42550,NEU,NEWMARKET CORP,0.969491
2023-10-01,23473,CINF,CINCINNATI FINANCIAL CORP,0.969414
2023-10-01,64186,CI,CIGNA GROUP,0.964983
2023-10-01,44943,DIOD,DIODES INC,0.958958
2023-10-01,82777,MSM,M S C INDUSTRIAL DIRECT INC,0.957422
2023-10-01,48653,HUM,HUMANA INC,0.956264
2023-10-01,91233,MA,MASTERCARD INC,0.955189
2023-10-01,12570,ITT,I T T INC,0.953007
2023-10-01,23660,CTAS,CINTAS CORP,0.949796
2023-10-01,75825,EOG,EOG RESOURCES INC,0.94787
2023-10-01,11691,MATX,MATSON INC,0.943911
2023-10-01,91531,OC,OWENS CORNING NEW,0.943617
2023-10-01,79698,IT,GARTNER INC,0.943453
2023-10-01,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.94169
2023-10-01,92402,MSCI,M S C I INC,0.939554
2023-10-01,13766,BCC,BOISE CASCADE CO,0.937856
2023-10-01,76076,CSCO,CISCO SYSTEMS INC,0.933135
2023-10-01,13721,ABBV,ABBVIE INC,0.930917
2023-10-01,85631,ADSK,AUTODESK INC,0.928012
2023-10-01,75241,PXD,PIONEER NATURAL RESOURCES CO,0.924651
2023-10-01,90880,AMP,AMERIPRISE FINANCIAL INC,0.923165
2023-10-01,92221,MELI,MERCADOLIBRE INC,0.919601
2023-10-01,10107,MSFT,MICROSOFT CORP,0.916664
2023-10-01,91500,EXLS,EXLSERVICE HOLDINGS INC,0.915608
2023-10-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,0.914949
2023-10-01,18144,ACA,ARCOSA INC,0.914935
2023-10-01,87432,A,AGILENT TECHNOLOGIES INC,0.909875
2023-10-01,11018,FBP,FIRST BANCORP P R,0.907297
2023-10-01,93330,PRI,PRIMERICA INC,0.906658
2023-10-01,19393,BMY,BRISTOL MYERS SQUIBB CO,0.903356
2023-10-01,23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,0.901782
2023-10-01,61313,DCI,DONALDSON INC,0.897582
2023-10-01,62148,CSX,C S X CORP,0.89267
2023-10-01,80864,RS,RELIANCE STEEL & ALUMINUM CO,0.890304
2023-10-01,90550,DLB,DOLBY LABORATORIES INC,0.889311
2023-10-01,73139,SYK,STRYKER CORP,0.885932
2023-10-01,47941,TGNA,TEGNA INC,0.883757
2023-10-01,80415,EXP,EAGLE MATERIALS INC,0.876538
2023-10-01,60871,ADI,ANALOG DEVICES INC,0.87339
2023-10-01,90215,CRM,SALESFORCE INC,0.869611
2023-10-01,90249,ENS,ENERSYS,0.867802
2023-10-01,16505,BPOP,POPULAR INC,0.86772
2023-10-01,83621,ANSS,ANSYS INC,0.861584
2023-10-01,16076,GMS,G M S INC,0.859914
2023-10-01,17005,CVS,C V S HEALTH CORP,0.831004
2023-10-01,13911,IQV,IQVIA HOLDINGS INC,0.830297
2023-10-01,78987,MCHP,MICROCHIP TECHNOLOGY INC,0.827036
2023-10-01,13748,TPH,TRI POINTE HOMES INC,0.820696
2023-10-01,14318,NMIH,N M I HOLDINGS INC,0.789459
2023-10-01,45306,IDCC,INTERDIGITAL INC,0.787253
2023-10-01,91516,AWI,ARMSTRONG WORLD INDS INC NEW,0.775611
2023-10-01,14008,AMGN,AMGEN INC,0.774637
2023-10-01,14169,PINC,PREMIER INC,0.773597
2023-10-01,12622,HCA,H C A HEALTHCARE INC,0.772805
2023-10-01,89179,ELV,ELEVANCE HEALTH INC,0.772674
2023-10-01,13610,OLN,OLIN CORP,0.756742
2023-10-01,72726,STT,STATE STREET CORP,0.753422
2023-10-01,88417,ACLS,AXCELIS TECHNOLOGIES INC,0.71921
2023-10-01,14579,PAYC,PAYCOM SOFTWARE INC,0.69662
2023-10-01,89866,LKQ,L K Q CORP,0.66769
2023-10-01,90386,MOS,MOSAIC CO NEW,0.663027
2023-10-01,82307,DVA,DAVITA INC,0.631703
2023-10-01,85593,AMG,AFFILIATED MANAGERS GROUP INC,0.631159
2023-10-01,76837,HAE,HAEMONETICS CORP MASS,0.630524
2023-10-01,87137,DVN,DEVON ENERGY CORP NEW,0.630053
2023-10-01,81736,RMD,RESMED INC,0.591042
2023-10-01,13862,TMHC,TAYLOR MORRISON HOME CORP,0.588008
2023-10-01,93002,AVGO,BROADCOM INC,0.571827
2023-10-01,18163,PG,PROCTER & GAMBLE CO,0.523031
2023-10-01,91575,HRI,HERC HOLDINGS INC,0.50262
2023-10-01,71176,SON,SONOCO PRODUCTS CO,0.486747
2023-10-01,75603,CRUS,CIRRUS LOGIC INC,0.423228
2023-10-01,83601,WOR,WORTHINGTON INDUSTRIES INC,0.332097
2023-10-01,17221,LBRT,LIBERTY ENERGY INC,0.30921
2023-10-01,77274,GILD,GILEAD SCIENCES INC,0.241726
2023-10-01,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,0.199962
2023-10-01,86102,FHI,FEDERATED HERMES INC,0.139026
2023-10-01,83272,HUBG,HUB GROUP INC,0.069222
2023-10-01,70228,TOL,TOLL BROTHERS INC,0.058256
2023-10-01,49656,BK,BANK OF NEW YORK MELLON CORP,0.058165
2023-10-01,11884,IPAR,INTERMEDIATE PARFUMS INC,0.036423
2023-10-01,17743,WRB,BERKLEY W R CORP,0.032969
2023-10-01,32986,ATO,ATMOS ENERGY CORP,-0.072289
2023-10-01,18770,BBIO,BRIDGEBIO PHARMA INC,-0.200129
2023-10-01,12788,KOS,KOSMOS ENERGY LTD DE,-0.200561
2023-10-01,58683,LUV,SOUTHWEST AIRLINES CO,-0.240526
2023-10-01,17929,UGI,U G I CORP NEW,-0.349071
2023-10-01,89533,WYNN,WYNN RESORTS LTD,-0.374007
2023-10-01,91733,AVAV,AEROVIRONMENT INC,-0.423397
2023-10-01,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,-0.442325
2023-10-01,14988,LBRDK,LIBERTY BROADBAND CORP,-0.451175
2023-10-01,14763,CTLT,CATALENT INC,-0.478057
2023-10-01,18484,ZM,ZOOM VIDEO COMMUNICATIONS INC,-0.541507
2023-10-01,19880,MTZ,MASTEC INC,-0.600561
2023-10-01,18368,NFE,NEW FORTRESS ENERGY INC,-0.613716
2023-10-01,77447,ICUI,I C U MEDICAL INC,-0.614797
2023-10-01,11752,COHR,COHERENT CORP,-0.630469
2023-10-01,90775,THS,TREEHOUSE FOODS INC,-0.63052
2023-10-01,17125,DNLI,DENALI THERAPEUTICS INC,-0.688706
2023-10-01,93246,GNRC,GENERAC HOLDINGS INC,-0.701473
2023-10-01,11370,ENV,ENVESTNET INC,-0.702991
2023-10-01,90177,ACAD,ACADIA PHARMACEUTICALS,-0.7053
2023-10-01,92220,MASI,MASIMO CORP,-0.709476
2023-10-01,16436,ARCH,ARCH RESOURCES INC,-0.711163
2023-10-01,91611,FSLR,FIRST SOLAR INC,-0.723848
2023-10-01,15167,SHAK,SHAKE SHACK INC,-0.736334
2023-10-01,14596,FIVN,FIVE 9 INC,-0.745524
2023-10-01,79299,PZZA,PAPA JOHNS INTL INC,-0.747609
2023-10-01,16381,BL,BLACKLINE INC,-0.747693
2023-10-01,15534,NTRA,NATERA INC,-0.749181
2023-10-01,27684,AVT,AVNET INC,-0.756983
2023-10-01,13527,FIVE,FIVE BELOW INC,-0.761268
2023-10-01,52476,EFX,EQUIFAX INC,-0.768846
2023-10-01,67847,RGLD,ROYAL GOLD INC,-0.788063
2023-10-01,75470,MIDD,MIDDLEBY CORP,-0.788679
2023-10-01,75976,NEOG,NEOGEN CORP,-0.791609
2023-10-01,90444,ORA,ORMAT TECHNOLOGIES INC,-0.799568
2023-10-01,15398,CC,CHEMOURS CO,-0.805779
2023-10-01,60986,NWL,NEWELL BRANDS INC,-0.806563
2023-10-01,14432,ITCI,INTRA CELLULAR THERAPIES INC,-0.811104
2023-10-01,17034,ALTR,ALTAIR ENGINEERING INC,-0.813325
2023-10-01,24969,AVA,AVISTA CORP,-0.823937
2023-10-01,76591,QDEL,QUIDELORTHO CORP,-0.828054
2023-10-01,26825,K,KELLOGG CO,-0.828345
2023-10-01,43350,SWK,STANLEY BLACK & DECKER INC,-0.841077
2023-10-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.842663
2023-10-01,86810,TREX,TREX COMPANY INC,-0.859261
2023-10-01,90199,CBRE,C B R E GROUP INC,-0.864163
2023-10-01,12226,MGPI,M G P INGREDIENTS INC,-0.875466
2023-10-01,13908,PFSI,PENNYMAC FINANCIAL SVCS INC NEW,-0.879431
2023-10-01,61241,AMD,ADVANCED MICRO DEVICES INC,-0.890361
2023-10-01,43553,VFC,V F CORP,-0.897848
2023-10-01,92502,KW,KENNEDY WILSON HOLDINGS INC,-0.899592
2023-10-01,15119,WK,WORKIVA INC,-0.901768
2023-10-01,17700,CDAY,CERIDIAN H C M HOLDING INC,-0.903853
2023-10-01,13688,PCG,P G & E CORP,-0.907537
2023-10-01,69649,RJF,RAYMOND JAMES FINANCIAL INC,-0.907824
2023-10-01,16082,SITE,SITEONE LANDSCAPE SUPPLY INC,-0.95052
2023-10-01,61188,SWX,SOUTHWEST GAS HOLDINGS INC,-0.971189
2023-10-01,11990,KKR,K K R & CO INC,-0.976469
2023-10-01,10026,JJSF,J & J SNACK FOODS CORP,-0.97772
2023-10-01,23229,CMS,C M S ENERGY CORP,-0.978191
2023-10-01,84032,NOV,N O V INC,-0.98722
2023-10-01,59328,INTC,INTEL CORP,-0.988608
2023-10-01,15409,ALRM,ALARM COM HOLDINGS INC,-0.997191
2023-10-01,14617,ARES,ARES MANAGEMENT CORP,-0.997518
2023-10-01,10200,RGEN,REPLIGEN CORP,-1.0
2023-10-01,12477,WD,WALKER & DUNLOP INC,-1.0
2023-10-01,13181,GWRE,GUIDEWIRE SOFTWARE INC,-1.0
2023-10-01,14329,ARMK,ARAMARK,-1.0
2023-10-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-1.0
2023-10-01,14574,MC,MOELIS & CO,-1.0
2023-10-01,15284,BPMC,BLUEPRINT MEDICINES CORP,-1.0
2023-10-01,15452,EVH,EVOLENT HEALTH INC,-1.0
2023-10-01,15859,AGR,AVANGRID INC,-1.0
2023-10-01,16064,NTLA,INTELLIA THERAPEUTICS INC,-1.0
2023-10-01,16086,HTZ,HERTZ GLOBAL HOLDINGS INC NEW,-1.0
2023-10-01,16432,GT,GOODYEAR TIRE & RUBBER CO,-1.0
2023-10-01,16499,PK,PARK HOTELS & RESORTS INC,-1.0
2023-10-01,16816,BHF,BRIGHTHOUSE FINANCIAL INC,-1.0
2023-10-01,16917,,,-1.0
2023-10-01,16928,KRYS,KRYSTAL BIOTECH INC,-1.0
2023-10-01,17864,BJ,B J S WHOLESALE CLUB HLDGS INC,-1.0
2023-10-01,18312,MRNA,MODERNA INC,-1.0
2023-10-01,18776,IMVT,IMMUNOVANT INC,-1.0
2023-10-01,18777,KRTX,KARUNA THERAPEUTICS INC,-1.0
2023-10-01,18909,NET,CLOUDFLARE INC,-1.0
2023-10-01,19081,SITM,SITIME CORP,-1.0
2023-10-01,19285,CARR,CARRIER GLOBAL CORP,-1.0
2023-10-01,19433,MP,M P MATERIALS CORP,-1.0
2023-10-01,19484,PCVX,VAXCYTE INC,-1.0
2023-10-01,19502,WBA,WALGREENS BOOTS ALLIANCE INC,-1.0
2023-10-01,19751,LCID,LUCID GROUP INC,-1.0
2023-10-01,21207,NEM,NEWMONT CORP,-1.0
2023-10-01,22592,MMM,3M CO,-1.0
2023-10-01,32870,HRL,HORMEL FOODS CORP,-1.0
2023-10-01,52978,HAS,HASBRO INC,-1.0
2023-10-01,53613,MU,MICRON TECHNOLOGY INC,-1.0
2023-10-01,57568,BALL,BALL CORP,-1.0
2023-10-01,66384,WDC,WESTERN DIGITAL CORP,-1.0
2023-10-01,76136,KMPR,KEMPER CORP DE,-1.0
2023-10-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2023-10-01,77730,TSN,TYSON FOODS INC,-1.0
2023-10-01,80069,ARWR,ARROWHEAD PHARMACEUTICALS INC,-1.0
2023-10-01,81501,NATI,NATIONAL INSTRUMENTS CORP,-1.0
2023-10-01,84319,LAD,LITHIA MOTORS INC,-1.0
2023-10-01,84372,NCR,N C R CORP NEW,-1.0
2023-10-01,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,-1.0
2023-10-01,85002,SRPT,SAREPTA THERAPEUTICS INC,-1.0
2023-10-01,85246,JLL,JONES LANG LASALLE INC,-1.0
2023-10-01,85464,CWST,CASELLA WASTE SYSTEMS INC,-1.0
2023-10-01,85738,MRCY,MERCURY SYSTEMS INC,-1.0
2023-10-01,87356,TKO,T K O GROUP HOLDINGS INC,-1.0
2023-10-01,88351,INSM,INSMED INC,-1.0
2023-10-01,88949,SGEN,SEAGEN INC,-1.0
2023-10-01,89031,AXON,AXON ENTERPRISE INC,-1.0
2023-10-01,90071,NRG,N R G ENERGY INC,-1.0
2023-10-01,91579,KBR,K B R INC,-1.0
2023-10-01,92040,FOLD,AMICUS THERAPEUTICS INC,-1.0
2023-11-01,11018,FBP,FIRST BANCORP P R,1.0
2023-11-01,11995,COKE,COCA COLA CONSOLIDATED INC,1.0
2023-11-01,13407,META,META PLATFORMS INC,1.0
2023-11-01,13788,ZTS,ZOETIS INC,1.0
2023-11-01,14229,OMF,ONEMAIN HOLDINGS INC,1.0
2023-11-01,14318,NMIH,N M I HOLDINGS INC,1.0
2023-11-01,14593,AAPL,APPLE INC,1.0
2023-11-01,14751,VRTV,VERITIV CORP,1.0
2023-11-01,16076,GMS,G M S INC,1.0
2023-11-01,16655,CVNA,CARVANA CO,1.0
2023-11-01,16736,VST,VISTRA CORP,1.0
2023-11-01,18973,BRC,BRADY CORP,1.0
2023-11-01,22111,JNJ,JOHNSON & JOHNSON,1.0
2023-11-01,22779,MSI,MOTOROLA SOLUTIONS INC,1.0
2023-11-01,24248,ALE,ALLETE INC,1.0
2023-11-01,35991,ROG,ROGERS CORP,1.0
2023-11-01,42550,NEU,NEWMARKET CORP,1.0
2023-11-01,44943,DIOD,DIODES INC,1.0
2023-11-01,47941,TGNA,TEGNA INC,1.0
2023-11-01,48653,HUM,HUMANA INC,1.0
2023-11-01,64186,CI,CIGNA GROUP,1.0
2023-11-01,65307,RPM,R P M INTERNATIONAL INC,1.0
2023-11-01,75510,ADBE,ADOBE INC,1.0
2023-11-01,76076,CSCO,CISCO SYSTEMS INC,1.0
2023-11-01,76744,VRTX,VERTEX PHARMACEUTICALS INC,1.0
2023-11-01,77357,SNPS,SYNOPSYS INC,1.0
2023-11-01,79133,ATR,APTARGROUP INC,1.0
2023-11-01,82775,HIG,HARTFORD FINANCIAL SVCS GRP INC,1.0
2023-11-01,82800,SCCO,SOUTHERN COPPER CORP,1.0
2023-11-01,83601,WOR,WORTHINGTON INDUSTRIES INC,1.0
2023-11-01,84723,LNG,CHENIERE ENERGY INC,1.0
2023-11-01,86356,EBAY,EBAY INC,1.0
2023-11-01,86580,NVDA,NVIDIA CORP,1.0
2023-11-01,88661,TPR,TAPESTRY INC,1.0
2023-11-01,89946,AEL,AMERICAN EQUITY INVT LIFE HLDG C,1.0
2023-11-01,90249,ENS,ENERSYS,1.0
2023-11-01,90319,GOOGL,ALPHABET INC,1.0
2023-11-01,92402,MSCI,M S C I INC,1.0
2023-11-01,92655,UNH,UNITEDHEALTH GROUP INC,1.0
2023-11-01,92852,LOPE,GRAND CANYON EDUCATION INC,1.0
2023-11-01,93132,FTNT,FORTINET INC,1.0
2023-11-01,93312,SSNC,S S & C TECHNOLOGIES HLDGS INC,1.0
2023-11-01,16260,MEDP,MEDPACE HOLDINGS INC,0.997515
2023-11-01,23660,CTAS,CINTAS CORP,0.996875
2023-11-01,89269,CNC,CENTENE CORP DEL,0.996737
2023-11-01,55976,WMT,WALMART INC,0.995943
2023-11-01,71175,UNM,UNUM GROUP,0.992612
2023-11-01,13928,COP,CONOCOPHILLIPS,0.986938
2023-11-01,76927,STRL,STERLING CONSTRUCTION CO INC,0.986711
2023-11-01,85992,MANH,MANHATTAN ASSOCIATES INC,0.981726
2023-11-01,85753,VRSN,VERISIGN INC,0.981114
2023-11-01,10107,MSFT,MICROSOFT CORP,0.977257
2023-11-01,23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,0.972639
2023-11-01,75241,PXD,PIONEER NATURAL RESOURCES CO,0.958357
2023-11-01,13901,MO,ALTRIA GROUP INC,0.950576
2023-11-01,75825,EOG,EOG RESOURCES INC,0.945397
2023-11-01,23473,CINF,CINCINNATI FINANCIAL CORP,0.940013
2023-11-01,32707,HP,HELMERICH & PAYNE INC,0.933852
2023-11-01,90829,CF,C F INDUSTRIES HOLDINGS INC,0.925772
2023-11-01,11691,MATX,MATSON INC,0.921693
2023-11-01,91233,MA,MASTERCARD INC,0.904807
2023-11-01,12570,ITT,I T T INC,0.904129
2023-11-01,90550,DLB,DOLBY LABORATORIES INC,0.903968
2023-11-01,92221,MELI,MERCADOLIBRE INC,0.89558
2023-11-01,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.891792
2023-11-01,86783,BKNG,BOOKING HOLDINGS INC,0.889878
2023-11-01,93330,PRI,PRIMERICA INC,0.889064
2023-11-01,11850,XOM,EXXON MOBIL CORP,0.886311
2023-11-01,13721,ABBV,ABBVIE INC,0.886115
2023-11-01,85631,ADSK,AUTODESK INC,0.882015
2023-11-01,90880,AMP,AMERIPRISE FINANCIAL INC,0.876502
2023-11-01,18144,ACA,ARCOSA INC,0.875244
2023-11-01,73139,SYK,STRYKER CORP,0.871867
2023-11-01,61313,DCI,DONALDSON INC,0.863551
2023-11-01,62148,CSX,C S X CORP,0.862335
2023-11-01,80864,RS,RELIANCE STEEL & ALUMINUM CO,0.859454
2023-11-01,90215,CRM,SALESFORCE INC,0.857149
2023-11-01,13284,ALSN,ALLISON TRANSMISSION HLDGS INC,0.848993
2023-11-01,13766,BCC,BOISE CASCADE CO,0.848878
2023-11-01,91500,EXLS,EXLSERVICE HOLDINGS INC,0.848269
2023-11-01,87432,A,AGILENT TECHNOLOGIES INC,0.838534
2023-11-01,17005,CVS,C V S HEALTH CORP,0.824483
2023-11-01,19393,BMY,BRISTOL MYERS SQUIBB CO,0.820038
2023-11-01,91516,AWI,ARMSTRONG WORLD INDS INC NEW,0.813859
2023-11-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,0.813706
2023-11-01,80415,EXP,EAGLE MATERIALS INC,0.806028
2023-11-01,83621,ANSS,ANSYS INC,0.801666
2023-11-01,89179,ELV,ELEVANCE HEALTH INC,0.795063
2023-11-01,91531,OC,OWENS CORNING NEW,0.782989
2023-11-01,60871,ADI,ANALOG DEVICES INC,0.780681
2023-11-01,13911,IQV,IQVIA HOLDINGS INC,0.759198
2023-11-01,78987,MCHP,MICROCHIP TECHNOLOGY INC,0.751506
2023-11-01,13748,TPH,TRI POINTE HOMES INC,0.74811
2023-11-01,14008,AMGN,AMGEN INC,0.733342
2023-11-01,72726,STT,STATE STREET CORP,0.723653
2023-11-01,12622,HCA,H C A HEALTHCARE INC,0.706829
2023-11-01,14169,PINC,PREMIER INC,0.687912
2023-11-01,14579,PAYC,PAYCOM SOFTWARE INC,0.654913
2023-11-01,13610,OLN,OLIN CORP,0.643251
2023-11-01,87137,DVN,DEVON ENERGY CORP NEW,0.612156
2023-11-01,90386,MOS,MOSAIC CO NEW,0.601793
2023-11-01,76837,HAE,HAEMONETICS CORP MASS,0.596933
2023-11-01,85593,AMG,AFFILIATED MANAGERS GROUP INC,0.591478
2023-11-01,89866,LKQ,L K Q CORP,0.589155
2023-11-01,93002,AVGO,BROADCOM INC,0.57656
2023-11-01,88417,ACLS,AXCELIS TECHNOLOGIES INC,0.559009
2023-11-01,18163,PG,PROCTER & GAMBLE CO,0.538932
2023-11-01,13862,TMHC,TAYLOR MORRISON HOME CORP,0.526034
2023-11-01,82307,DVA,DAVITA INC,0.513116
2023-11-01,71176,SON,SONOCO PRODUCTS CO,0.461704
2023-11-01,91575,HRI,HERC HOLDINGS INC,0.448907
2023-11-01,75603,CRUS,CIRRUS LOGIC INC,0.381004
2023-11-01,17221,LBRT,LIBERTY ENERGY INC,0.327454
2023-11-01,77274,GILD,GILEAD SCIENCES INC,0.252199
2023-11-01,88860,ALGN,ALIGN TECHNOLOGY INC,0.225542
2023-11-01,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,0.185103
2023-11-01,81736,RMD,RESMED INC,0.158639
2023-11-01,86102,FHI,FEDERATED HERMES INC,0.129464
2023-11-01,83272,HUBG,HUB GROUP INC,0.060268
2023-11-01,49656,BK,BANK OF NEW YORK MELLON CORP,0.058264
2023-11-01,70228,TOL,TOLL BROTHERS INC,0.055586
2023-11-01,17743,WRB,BERKLEY W R CORP,0.034854
2023-11-01,11884,IPAR,INTERMEDIATE PARFUMS INC,0.034291
2023-11-01,10933,MKL,MARKEL GROUP INC,0.008168
2023-11-01,32986,ATO,ATMOS ENERGY CORP,-0.073129
2023-11-01,12788,KOS,KOSMOS ENERGY LTD DE,-0.176568
2023-11-01,58683,LUV,SOUTHWEST AIRLINES CO,-0.196387
2023-11-01,16595,SNAP,SNAP INC,-0.285282
2023-11-01,14179,AR,ANTERO RESOURCES CORP,-0.295587
2023-11-01,89533,WYNN,WYNN RESORTS LTD,-0.353505
2023-11-01,14763,CTLT,CATALENT INC,-0.358835
2023-11-01,14988,LBRDK,LIBERTY BROADBAND CORP,-0.409474
2023-11-01,91733,AVAV,AEROVIRONMENT INC,-0.433283
2023-11-01,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,-0.441407
2023-11-01,18484,ZM,ZOOM VIDEO COMMUNICATIONS INC,-0.461839
2023-11-01,11990,KKR,K K R & CO INC,-0.480589
2023-11-01,19880,MTZ,MASTEC INC,-0.493172
2023-11-01,77447,ICUI,I C U MEDICAL INC,-0.503672
2023-11-01,93246,GNRC,GENERAC HOLDINGS INC,-0.537927
2023-11-01,18368,NFE,NEW FORTRESS ENERGY INC,-0.564391
2023-11-01,17929,UGI,U G I CORP NEW,-0.564728
2023-11-01,11752,COHR,COHERENT CORP,-0.568777
2023-11-01,11370,ENV,ENVESTNET INC,-0.587434
2023-11-01,60986,NWL,NEWELL BRANDS INC,-0.59643
2023-11-01,16436,ARCH,ARCH RESOURCES INC,-0.625175
2023-11-01,17125,DNLI,DENALI THERAPEUTICS INC,-0.625368
2023-11-01,75976,NEOG,NEOGEN CORP,-0.632031
2023-11-01,16381,BL,BLACKLINE INC,-0.658305
2023-11-01,15534,NTRA,NATERA INC,-0.66472
2023-11-01,16086,HTZ,HERTZ GLOBAL HOLDINGS INC NEW,-0.683448
2023-11-01,52978,HAS,HASBRO INC,-0.688511
2023-11-01,76591,QDEL,QUIDELORTHO CORP,-0.688559
2023-11-01,75470,MIDD,MIDDLEBY CORP,-0.691736
2023-11-01,90444,ORA,ORMAT TECHNOLOGIES INC,-0.699969
2023-11-01,52476,EFX,EQUIFAX INC,-0.708096
2023-11-01,27684,AVT,AVNET INC,-0.724197
2023-11-01,26825,K,KELLANOVA,-0.743268
2023-11-01,43553,VFC,V F CORP,-0.744227
2023-11-01,90177,ACAD,ACADIA PHARMACEUTICALS,-0.760524
2023-11-01,14432,ITCI,INTRA CELLULAR THERAPIES INC,-0.770999
2023-11-01,67847,RGLD,ROYAL GOLD INC,-0.772317
2023-11-01,16082,SITE,SITEONE LANDSCAPE SUPPLY INC,-0.7967
2023-11-01,24969,AVA,AVISTA CORP,-0.802743
2023-11-01,17034,ALTR,ALTAIR ENGINEERING INC,-0.80377
2023-11-01,13527,FIVE,FIVE BELOW INC,-0.819564
2023-11-01,15409,ALRM,ALARM COM HOLDINGS INC,-0.829226
2023-11-01,17700,CDAY,CERIDIAN H C M HOLDING INC,-0.848438
2023-11-01,61241,AMD,ADVANCED MICRO DEVICES INC,-0.848754
2023-11-01,43350,SWK,STANLEY BLACK & DECKER INC,-0.851904
2023-11-01,18776,IMVT,IMMUNOVANT INC,-0.856186
2023-11-01,69649,RJF,RAYMOND JAMES FINANCIAL INC,-0.858438
2023-11-01,19285,CARR,CARRIER GLOBAL CORP,-0.862133
2023-11-01,12477,WD,WALKER & DUNLOP INC,-0.86813
2023-11-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.871017
2023-11-01,13908,PFSI,PENNYMAC FINANCIAL SVCS INC NEW,-0.883207
2023-11-01,18909,NET,CLOUDFLARE INC,-0.894555
2023-11-01,85246,JLL,JONES LANG LASALLE INC,-0.901362
2023-11-01,13688,PCG,P G & E CORP,-0.912822
2023-11-01,77730,TSN,TYSON FOODS INC,-0.913289
2023-11-01,16816,BHF,BRIGHTHOUSE FINANCIAL INC,-0.920908
