Date,PERMNO,TICKER,COMPANY NAME,WEIGHT
2023-06-01,21936,PFE,PFIZER INC,0.984633
2023-06-01,60871,ADI,ANALOG DEVICES INC,0.984163
2023-06-01,54148,PHM,PULTE GROUP INC,0.980403
2023-06-01,56223,LPX,LOUISIANA PACIFIC CORP,0.979669
2023-06-01,55976,WMT,WALMART INC,0.972865
2023-06-01,13284,ALSN,ALLISON TRANSMISSION HLDGS INC,0.970463
2023-06-01,13928,COP,CONOCOPHILLIPS,0.966354
2023-06-01,64194,CHE,CHEMED CORP NEW,0.965307
2023-06-01,76837,HAE,HAEMONETICS CORP MASS,0.964774
2023-06-01,76721,CRVL,CORVEL CORP,0.963719
2023-06-01,14579,PAYC,PAYCOM SOFTWARE INC,0.96236
2023-06-01,16505,BPOP,POPULAR INC,0.958344
2023-06-01,79698,IT,GARTNER INC,0.95783
2023-06-01,91233,MA,MASTERCARD INC,0.956841
2023-06-01,81584,CBZ,CBIZ INC,0.953256
2023-06-01,76076,CSCO,CISCO SYSTEMS INC,0.95017
2023-06-01,79785,NVR,N V R INC,0.947403
2023-06-01,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.945975
2023-06-01,75694,TECH,BIO TECHNE CORP,0.943845
2023-06-01,93330,PRI,PRIMERICA INC,0.941101
2023-06-01,86783,BKNG,BOOKING HOLDINGS INC,0.930247
2023-06-01,62148,CSX,C S X CORP,0.924796
2023-06-01,17005,CVS,C V S HEALTH CORP,0.924315
2023-06-01,13788,ZTS,ZOETIS INC,0.92369
2023-06-01,13837,EVTC,EVERTEC INC,0.922377
2023-06-01,11691,MATX,MATSON INC,0.919001
2023-06-01,61313,DCI,DONALDSON INC,0.917345
2023-06-01,76082,CTRA,COTERRA ENERGY INC,0.911856
2023-06-01,80864,RS,RELIANCE STEEL & ALUMINUM CO,0.910955
2023-06-01,49680,DHR,DANAHER CORP,0.904089
2023-06-01,75603,CRUS,CIRRUS LOGIC INC,0.901805
2023-06-01,78987,MCHP,MICROCHIP TECHNOLOGY INC,0.895775
2023-06-01,79841,FWRD,FORWARD AIR CORP,0.892956
2023-06-01,15397,BLD,TOPBUILD CORP,0.890697
2023-06-01,14541,CVX,CHEVRON CORP NEW,0.883919
2023-06-01,88661,TPR,TAPESTRY INC,0.87149
2023-06-01,11850,XOM,EXXON MOBIL CORP,0.867261
2023-06-01,13721,ABBV,ABBVIE INC,0.86672
2023-06-01,90319,GOOGL,ALPHABET INC,0.855988
2023-06-01,81736,RMD,RESMED INC,0.85198
2023-06-01,90880,AMP,AMERIPRISE FINANCIAL INC,0.846718
2023-06-01,13911,IQV,IQVIA HOLDINGS INC,0.845566
2023-06-01,75854,LSCC,LATTICE SEMICONDUCTOR CORP,0.844658
2023-06-01,14479,IBP,INSTALLED BUILDING PRODUCTS INC,0.837571
2023-06-01,75241,PXD,PIONEER NATURAL RESOURCES CO,0.810743
2023-06-01,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.808865
2023-06-01,87432,A,AGILENT TECHNOLOGIES INC,0.806541
2023-06-01,89179,ELV,ELEVANCE HEALTH INC,0.803452
2023-06-01,15069,MRO,MARATHON OIL CORP,0.801095
2023-06-01,83601,WOR,WORTHINGTON INDUSTRIES INC,0.794377
2023-06-01,85593,AMG,AFFILIATED MANAGERS GROUP INC,0.793132
2023-06-01,89792,CVCO,CAVCO INDUSTRIES INC DEL,0.777131
2023-06-01,76892,BOKF,B O K FINANCIAL CORP,0.77309
2023-06-01,72726,STT,STATE STREET CORP,0.764221
2023-06-01,13610,OLN,OLIN CORP,0.726227
2023-06-01,49429,DDS,DILLARDS INC,0.689491
2023-06-01,91516,AWI,ARMSTRONG WORLD INDS INC NEW,0.681772
2023-06-01,13407,META,META PLATFORMS INC,0.676692
2023-06-01,23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,0.628548
2023-06-01,92326,CVI,C V R ENERGY,0.628305
2023-06-01,70228,TOL,TOLL BROTHERS INC,0.626579
2023-06-01,90386,MOS,MOSAIC CO NEW,0.602239
2023-06-01,77462,M,MACYS INC,0.570682
2023-06-01,91575,HRI,HERC HOLDINGS INC,0.554374
2023-06-01,79758,BYD,BOYD GAMING CORP,0.545779
2023-06-01,86102,FHI,FEDERATED HERMES INC,0.433373
2023-06-01,12622,HCA,H C A HEALTHCARE INC,0.391582
2023-06-01,18144,ACA,ARCOSA INC,0.342593
2023-06-01,18163,PG,PROCTER & GAMBLE CO,0.310408
2023-06-01,92782,MYRG,M Y R GROUP INC DE,0.308752
2023-06-01,14008,AMGN,AMGEN INC,0.286272
2023-06-01,87137,DVN,DEVON ENERGY CORP NEW,0.277693
2023-06-01,86719,EWBC,EAST WEST BANCORP INC,0.176122
2023-06-01,82775,HIG,HARTFORD FINANCIAL SVCS GRP INC,0.024377
2023-06-01,11884,IPAR,INTERMEDIATE PARFUMS INC,0.014987
2023-06-01,80563,PENN,PENN ENTERTAINMENT INC,-0.020019
2023-06-01,18726,CRWD,CROWDSTRIKE HOLDINGS INC,-0.056164
2023-06-01,23229,CMS,C M S ENERGY CORP,-0.096425
2023-06-01,10200,RGEN,REPLIGEN CORP,-0.120282
2023-06-01,18484,ZM,ZOOM VIDEO COMMUNICATIONS INC,-0.208519
2023-06-01,49154,TGT,TARGET CORP,-0.274439
2023-06-01,90444,ORA,ORMAT TECHNOLOGIES INC,-0.299668
2023-06-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.34658
2023-06-01,12226,MGPI,M G P INGREDIENTS INC,-0.421625
2023-06-01,17929,UGI,U G I CORP NEW,-0.436162
2023-06-01,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,-0.499356
2023-06-01,64929,KWR,QUAKER CHEMICAL CORP,-0.499966
2023-06-01,90775,THS,TREEHOUSE FOODS INC,-0.536506
2023-06-01,84032,NOV,N O V INC,-0.5678
2023-06-01,75034,BKR,BAKER HUGHES CO,-0.579425
2023-06-01,76136,KMPR,KEMPER CORP DE,-0.698872
2023-06-01,80432,AEO,AMERICAN EAGLE OUTFITTERS INC NE,-0.704116
2023-06-01,16381,BL,BLACKLINE INC,-0.713938
2023-06-01,89533,WYNN,WYNN RESORTS LTD,-0.717705
2023-06-01,32870,HRL,HORMEL FOODS CORP,-0.723802
2023-06-01,13967,PTCT,P T C THERAPEUTICS INC,-0.757491
2023-06-01,75607,GEN,GEN DIGITAL INC,-0.760843
2023-06-01,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-0.76366
2023-06-01,77300,SMG,SCOTTS MIRACLE GRO CO,-0.764618
2023-06-01,79299,PZZA,PAPA JOHNS INTL INC,-0.777525
2023-06-01,18312,MRNA,MODERNA INC,-0.8249
2023-06-01,21207,NEM,NEWMONT CORP,-0.828701
2023-06-01,13527,FIVE,FIVE BELOW INC,-0.830921
2023-06-01,15409,ALRM,ALARM COM HOLDINGS INC,-0.832689
2023-06-01,75470,MIDD,MIDDLEBY CORP,-0.836479
2023-06-01,17700,CDAY,CERIDIAN H C M HOLDING INC,-0.838007
2023-06-01,11752,COHR,COHERENT CORP,-0.847073
2023-06-01,85738,MRCY,MERCURY SYSTEMS INC,-0.847817
2023-06-01,81220,NSIT,INSIGHT ENTERPRISES INC,-0.852201
2023-06-01,90505,LVS,LAS VEGAS SANDS CORP,-0.853389
2023-06-01,19502,WBA,WALGREENS BOOTS ALLIANCE INC,-0.857875
2023-06-01,15400,ENR,ENERGIZER HOLDINGS INC NEW,-0.880454
2023-06-01,18735,GO,GROCERY OUTLET HOLDING CORP,-0.880829
2023-06-01,25320,CPB,CAMPBELL SOUP CO,-0.886243
2023-06-01,91832,MDGL,MADRIGAL PHARMACEUTICALS INC,-0.887652
2023-06-01,12781,SR,SPIRE INC,-0.890382
2023-06-01,77447,ICUI,I C U MEDICAL INC,-0.920997
2023-06-01,91733,AVAV,AEROVIRONMENT INC,-0.924037
2023-06-01,91611,FSLR,FIRST SOLAR INC,-0.926042
2023-06-01,10026,JJSF,J & J SNACK FOODS CORP,-0.927397
2023-06-01,67847,RGLD,ROYAL GOLD INC,-0.931403
2023-06-01,25419,WHR,WHIRLPOOL CORP,-0.934678
2023-06-01,16086,HTZ,HERTZ GLOBAL HOLDINGS INC NEW,-0.936386
2023-06-01,26825,K,KELLOGG CO,-0.936884
2023-06-01,75976,NEOG,NEOGEN CORP,-0.937296
2023-06-01,12591,APO,APOLLO GLOBAL MANAGEMENT INC NEW,-0.938674
2023-06-01,61188,SWX,SOUTHWEST GAS HOLDINGS INC,-0.940434
2023-06-01,14432,ITCI,INTRA CELLULAR THERAPIES INC,-0.951768
2023-06-01,35991,ROG,ROGERS CORP,-0.956377
2023-06-01,69649,RJF,RAYMOND JAMES FINANCIAL INC,-0.96152
2023-06-01,79338,LNW,LIGHT & WONDER INC,-0.963165
2023-06-01,92040,FOLD,AMICUS THERAPEUTICS INC,-0.972075
2023-06-01,52090,MKC,MCCORMICK & CO INC,-0.972206
2023-06-01,32986,ATO,ATMOS ENERGY CORP,-0.979075
2023-06-01,13688,PCG,P G & E CORP,-0.986402
2023-06-01,14617,ARES,ARES MANAGEMENT CORP,-0.99063
2023-06-01,15272,SEDG,SOLAREDGE TECHNOLOGIES INC,-0.993537
2023-06-01,52978,HAS,HASBRO INC,-0.998533
2023-06-01,52476,EFX,EQUIFAX INC,-0.999369
2023-06-01,11370,ENV,ENVESTNET INC,-1.0
2023-06-01,11990,KKR,K K R & CO INC,-1.0
2023-06-01,13181,GWRE,GUIDEWIRE SOFTWARE INC,-1.0
2023-06-01,13511,PANW,PALO ALTO NETWORKS INC,-1.0
2023-06-01,13908,PFSI,PENNYMAC FINANCIAL SVCS INC NEW,-1.0
2023-06-01,14167,ISEE,IVERIC BIO INC,-1.0
2023-06-01,14329,ARMK,ARAMARK,-1.0
2023-06-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-1.0
2023-06-01,14596,FIVN,FIVE 9 INC,-1.0
2023-06-01,14828,SAGE,SAGE THERAPEUTICS INC,-1.0
2023-06-01,15119,WK,WORKIVA INC,-1.0
2023-06-01,15167,SHAK,SHAKE SHACK INC,-1.0
2023-06-01,15284,BPMC,BLUEPRINT MEDICINES CORP,-1.0
2023-06-01,15452,EVH,EVOLENT HEALTH INC,-1.0
2023-06-01,15490,LITE,LUMENTUM HOLDINGS INC,-1.0
2023-06-01,15534,NTRA,NATERA INC,-1.0
2023-06-01,16064,NTLA,INTELLIA THERAPEUTICS INC,-1.0
2023-06-01,16432,GT,GOODYEAR TIRE & RUBBER CO,-1.0
2023-06-01,16905,STR,SITIO ROYALTIES CORP NEW,-1.0
2023-06-01,16928,KRYS,KRYSTAL BIOTECH INC,-1.0
2023-06-01,17034,ALTR,ALTAIR ENGINEERING INC,-1.0
2023-06-01,17104,APLS,APELLIS PHARMACEUTICALS INC,-1.0
2023-06-01,17125,DNLI,DENALI THERAPEUTICS INC,-1.0
2023-06-01,17987,VRT,VERTIV HOLDINGS CO,-1.0
2023-06-01,18368,NFE,NEW FORTRESS ENERGY INC,-1.0
2023-06-01,18776,IMVT,IMMUNOVANT INC,-1.0
2023-06-01,18777,KRTX,KARUNA THERAPEUTICS INC,-1.0
2023-06-01,18779,MORF,MORPHIC HOLDING INC,-1.0
2023-06-01,19032,VIR,VIR BIOTECHNOLOGY INC,-1.0
2023-06-01,19201,RVMD,REVOLUTION MEDICINES INC,-1.0
2023-06-01,19880,MTZ,MASTEC INC,-1.0
2023-06-01,20765,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,-1.0
2023-06-01,24969,AVA,AVISTA CORP,-1.0
2023-06-01,25785,F,FORD MOTOR CO DEL,-1.0
2023-06-01,32651,HL,HECLA MINING CO,-1.0
2023-06-01,43350,SWK,STANLEY BLACK & DECKER INC,-1.0
2023-06-01,57568,BALL,BALL CORP,-1.0
2023-06-01,59328,INTC,INTEL CORP,-1.0
2023-06-01,60986,NWL,NEWELL BRANDS INC,-1.0
2023-06-01,61241,AMD,ADVANCED MICRO DEVICES INC,-1.0
2023-06-01,66384,WDC,WESTERN DIGITAL CORP,-1.0
2023-06-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2023-06-01,77366,MODG,TOPGOLF CALLAWAY BRANDS CORP,-1.0
2023-06-01,80069,ARWR,ARROWHEAD PHARMACEUTICALS INC,-1.0
2023-06-01,84348,VSAT,VIASAT INC,-1.0
2023-06-01,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,-1.0
2023-06-01,85002,SRPT,SAREPTA THERAPEUTICS INC,-1.0
2023-06-01,88351,INSM,INSMED INC,-1.0
2023-06-01,89110,OMCL,OMNICELL INC,-1.0
2023-06-01,90071,NRG,N R G ENERGY INC,-1.0
2023-06-01,90126,CYTK,CYTOKINETICS INC,-1.0
2023-06-01,90177,ACAD,ACADIA PHARMACEUTICALS,-1.0
2023-07-01,10107,MSFT,MICROSOFT CORP,1.0
2023-07-01,11691,MATX,MATSON INC,1.0
2023-07-01,11995,COKE,COCA COLA CONSOLIDATED INC,1.0
2023-07-01,12570,ITT,I T T INC,1.0
2023-07-01,13284,ALSN,ALLISON TRANSMISSION HLDGS INC,1.0
2023-07-01,13748,TPH,TRI POINTE HOMES INC,1.0
2023-07-01,13766,BCC,BOISE CASCADE CO,1.0
2023-07-01,13862,TMHC,TAYLOR MORRISON HOME CORP,1.0
2023-07-01,13901,MO,ALTRIA GROUP INC,1.0
2023-07-01,13928,COP,CONOCOPHILLIPS,1.0
2023-07-01,14169,PINC,PREMIER INC,1.0
2023-07-01,14479,IBP,INSTALLED BUILDING PRODUCTS INC,1.0
2023-07-01,14579,PAYC,PAYCOM SOFTWARE INC,1.0
2023-07-01,14593,AAPL,APPLE INC,1.0
2023-07-01,15071,SYNH,SYNEOS HEALTH INC,1.0
2023-07-01,16076,GMS,G M S INC,1.0
2023-07-01,16260,MEDP,MEDPACE HOLDINGS INC,1.0
2023-07-01,16505,BPOP,POPULAR INC,1.0
2023-07-01,16655,CVNA,CARVANA CO,1.0
2023-07-01,19393,BMY,BRISTOL MYERS SQUIBB CO,1.0
2023-07-01,23660,CTAS,CINTAS CORP,1.0
2023-07-01,23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,1.0
2023-07-01,44943,DIOD,DIODES INC,1.0
2023-07-01,54148,PHM,PULTE GROUP INC,1.0
2023-07-01,55976,WMT,WALMART INC,1.0
2023-07-01,60871,ADI,ANALOG DEVICES INC,1.0
2023-07-01,62148,CSX,C S X CORP,1.0
2023-07-01,62341,PDCE,P D C ENERGY INC,1.0
2023-07-01,64186,CI,CIGNA GROUP,1.0
2023-07-01,71175,UNM,UNUM GROUP,1.0
2023-07-01,73139,SYK,STRYKER CORP,1.0
2023-07-01,75510,ADBE,ADOBE INC,1.0
2023-07-01,75825,EOG,EOG RESOURCES INC,1.0
2023-07-01,76744,VRTX,VERTEX PHARMACEUTICALS INC,1.0
2023-07-01,76841,BIIB,BIOGEN INC,1.0
2023-07-01,78987,MCHP,MICROCHIP TECHNOLOGY INC,1.0
2023-07-01,79785,NVR,N V R INC,1.0
2023-07-01,80415,EXP,EAGLE MATERIALS INC,1.0
2023-07-01,80864,RS,RELIANCE STEEL & ALUMINUM CO,1.0
2023-07-01,81584,CBZ,CBIZ INC,1.0
2023-07-01,82777,MSM,M S C INDUSTRIAL DIRECT INC,1.0
2023-07-01,83621,ANSS,ANSYS INC,1.0
2023-07-01,84723,LNG,CHENIERE ENERGY INC,1.0
2023-07-01,85631,ADSK,AUTODESK INC,1.0
2023-07-01,85753,VRSN,VERISIGN INC,1.0
2023-07-01,85992,MANH,MANHATTAN ASSOCIATES INC,1.0
2023-07-01,87432,A,AGILENT TECHNOLOGIES INC,1.0
2023-07-01,88417,ACLS,AXCELIS TECHNOLOGIES INC,1.0
2023-07-01,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,1.0
2023-07-01,89946,AEL,AMERICAN EQUITY INVT LIFE HLDG C,1.0
2023-07-01,90550,DLB,DOLBY LABORATORIES INC,1.0
2023-07-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,1.0
2023-07-01,90829,CF,C F INDUSTRIES HOLDINGS INC,1.0
2023-07-01,91233,MA,MASTERCARD INC,1.0
2023-07-01,91500,EXLS,EXLSERVICE HOLDINGS INC,1.0
2023-07-01,91531,OC,OWENS CORNING NEW,1.0
2023-07-01,92655,UNH,UNITEDHEALTH GROUP INC,1.0
2023-07-01,92852,LOPE,GRAND CANYON EDUCATION INC,1.0
2023-07-01,93002,AVGO,BROADCOM INC,1.0
2023-07-01,93132,FTNT,FORTINET INC,1.0
2023-07-01,93330,PRI,PRIMERICA INC,1.0
2023-07-01,86783,BKNG,BOOKING HOLDINGS INC,0.997483
2023-07-01,75854,LSCC,LATTICE SEMICONDUCTOR CORP,0.994541
2023-07-01,15332,CWEN,CLEARWAY ENERGY INC,0.990005
2023-07-01,76082,CTRA,COTERRA ENERGY INC,0.988538
2023-07-01,76076,CSCO,CISCO SYSTEMS INC,0.985894
2023-07-01,83601,WOR,WORTHINGTON INDUSTRIES INC,0.98489
2023-07-01,13837,EVTC,EVERTEC INC,0.981481
2023-07-01,61313,DCI,DONALDSON INC,0.980111
2023-07-01,64194,CHE,CHEMED CORP NEW,0.975657
2023-07-01,79698,IT,GARTNER INC,0.974737
2023-07-01,13788,ZTS,ZOETIS INC,0.972054
2023-07-01,79841,FWRD,FORWARD AIR CORP,0.970468
2023-07-01,76837,HAE,HAEMONETICS CORP MASS,0.966998
2023-07-01,13911,IQV,IQVIA HOLDINGS INC,0.961753
2023-07-01,92221,MELI,MERCADOLIBRE INC,0.952016
2023-07-01,21936,PFE,PFIZER INC,0.945914
2023-07-01,49680,DHR,DANAHER CORP,0.942345
2023-07-01,90880,AMP,AMERIPRISE FINANCIAL INC,0.938839
2023-07-01,17005,CVS,C V S HEALTH CORP,0.935491
2023-07-01,88661,TPR,TAPESTRY INC,0.935047
2023-07-01,14541,CVX,CHEVRON CORP NEW,0.91981
2023-07-01,11850,XOM,EXXON MOBIL CORP,0.906756
2023-07-01,48653,HUM,HUMANA INC,0.888626
2023-07-01,81736,RMD,RESMED INC,0.879668
2023-07-01,85593,AMG,AFFILIATED MANAGERS GROUP INC,0.851482
2023-07-01,13721,ABBV,ABBVIE INC,0.842893
2023-07-01,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.84168
2023-07-01,75241,PXD,PIONEER NATURAL RESOURCES CO,0.838901
2023-07-01,90319,GOOGL,ALPHABET INC,0.830413
2023-07-01,72726,STT,STATE STREET CORP,0.826157
2023-07-01,91516,AWI,ARMSTRONG WORLD INDS INC NEW,0.799317
2023-07-01,89179,ELV,ELEVANCE HEALTH INC,0.796373
2023-07-01,13610,OLN,OLIN CORP,0.785895
2023-07-01,76892,BOKF,B O K FINANCIAL CORP,0.764804
2023-07-01,91575,HRI,HERC HOLDINGS INC,0.745778
2023-07-01,13407,META,META PLATFORMS INC,0.730835
2023-07-01,70228,TOL,TOLL BROTHERS INC,0.729256
2023-07-01,15069,MRO,MARATHON OIL CORP,0.721429
2023-07-01,90386,MOS,MOSAIC CO NEW,0.657068
2023-07-01,79758,BYD,BOYD GAMING CORP,0.593224
2023-07-01,86102,FHI,FEDERATED HERMES INC,0.44948
2023-07-01,12622,HCA,H C A HEALTHCARE INC,0.449165
2023-07-01,76721,CRVL,CORVEL CORP,0.423902
2023-07-01,18144,ACA,ARCOSA INC,0.393947
2023-07-01,82775,HIG,HARTFORD FINANCIAL SVCS GRP INC,0.372177
2023-07-01,92782,MYRG,M Y R GROUP INC DE,0.333743
2023-07-01,18163,PG,PROCTER & GAMBLE CO,0.329269
2023-07-01,87137,DVN,DEVON ENERGY CORP NEW,0.294337
2023-07-01,14008,AMGN,AMGEN INC,0.286882
2023-07-01,86719,EWBC,EAST WEST BANCORP INC,0.193586
2023-07-01,75603,CRUS,CIRRUS LOGIC INC,0.132735
2023-07-01,11884,IPAR,INTERMEDIATE PARFUMS INC,0.016149
2023-07-01,18484,ZM,ZOOM VIDEO COMMUNICATIONS INC,-0.209998
2023-07-01,90444,ORA,ORMAT TECHNOLOGIES INC,-0.282107
2023-07-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.369191
2023-07-01,32986,ATO,ATMOS ENERGY CORP,-0.402716
2023-07-01,17929,UGI,U G I CORP NEW,-0.424483
2023-07-01,64929,KWR,QUAKER CHEMICAL CORP,-0.511334
2023-07-01,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,-0.517572
2023-07-01,90775,THS,TREEHOUSE FOODS INC,-0.56865
2023-07-01,12477,WD,WALKER & DUNLOP INC,-0.601569
2023-07-01,75034,BKR,BAKER HUGHES CO,-0.669771
2023-07-01,13967,PTCT,P T C THERAPEUTICS INC,-0.730939
2023-07-01,16381,BL,BLACKLINE INC,-0.735022
2023-07-01,17987,VRT,VERTIV HOLDINGS CO,-0.752463
2023-07-01,77300,SMG,SCOTTS MIRACLE GRO CO,-0.75533
2023-07-01,32870,HRL,HORMEL FOODS CORP,-0.758128
2023-07-01,89533,WYNN,WYNN RESORTS LTD,-0.765024
2023-07-01,76136,KMPR,KEMPER CORP DE,-0.776438
2023-07-01,18312,MRNA,MODERNA INC,-0.781424
2023-07-01,25320,CPB,CAMPBELL SOUP CO,-0.797774
2023-07-01,80432,AEO,AMERICAN EAGLE OUTFITTERS INC NE,-0.814096
2023-07-01,79299,PZZA,PAPA JOHNS INTL INC,-0.81561
2023-07-01,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-0.835217
2023-07-01,15409,ALRM,ALARM COM HOLDINGS INC,-0.853502
2023-07-01,67847,RGLD,ROYAL GOLD INC,-0.859464
2023-07-01,91611,FSLR,FIRST SOLAR INC,-0.863543
2023-07-01,21207,NEM,NEWMONT CORP,-0.868443
2023-07-01,12781,SR,SPIRE INC,-0.880699
2023-07-01,90505,LVS,LAS VEGAS SANDS CORP,-0.894335
2023-07-01,18776,IMVT,IMMUNOVANT INC,-0.898825
2023-07-01,15400,ENR,ENERGIZER HOLDINGS INC NEW,-0.90333
2023-07-01,17700,CDAY,CERIDIAN H C M HOLDING INC,-0.90396
2023-07-01,13181,GWRE,GUIDEWIRE SOFTWARE INC,-0.912769
2023-07-01,19433,MP,M P MATERIALS CORP,-0.919152
2023-07-01,84348,VSAT,VIASAT INC,-0.920827
2023-07-01,12226,MGPI,M G P INGREDIENTS INC,-0.929545
2023-07-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-0.930484
2023-07-01,75470,MIDD,MIDDLEBY CORP,-0.933381
2023-07-01,15272,SEDG,SOLAREDGE TECHNOLOGIES INC,-0.934441
2023-07-01,77447,ICUI,I C U MEDICAL INC,-0.934619
2023-07-01,26825,K,KELLOGG CO,-0.941903
2023-07-01,13527,FIVE,FIVE BELOW INC,-0.943221
2023-07-01,10026,JJSF,J & J SNACK FOODS CORP,-0.954471
2023-07-01,66384,WDC,WESTERN DIGITAL CORP,-0.975266
2023-07-01,52090,MKC,MCCORMICK & CO INC,-0.985252
2023-07-01,16928,KRYS,KRYSTAL BIOTECH INC,-0.992104
2023-07-01,16432,GT,GOODYEAR TIRE & RUBBER CO,-0.99228
2023-07-01,89110,OMCL,OMNICELL INC,-0.999327
2023-07-01,11370,ENV,ENVESTNET INC,-1.0
2023-07-01,11752,COHR,COHERENT CORP,-1.0
2023-07-01,11990,KKR,K K R & CO INC,-1.0
2023-07-01,12591,APO,APOLLO GLOBAL MANAGEMENT INC NEW,-1.0
2023-07-01,13511,PANW,PALO ALTO NETWORKS INC,-1.0
2023-07-01,13688,PCG,P G & E CORP,-1.0
2023-07-01,13908,PFSI,PENNYMAC FINANCIAL SVCS INC NEW,-1.0
2023-07-01,14329,ARMK,ARAMARK,-1.0
2023-07-01,14432,ITCI,INTRA CELLULAR THERAPIES INC,-1.0
2023-07-01,14596,FIVN,FIVE 9 INC,-1.0
2023-07-01,14617,ARES,ARES MANAGEMENT CORP,-1.0
2023-07-01,14828,SAGE,SAGE THERAPEUTICS INC,-1.0
2023-07-01,15119,WK,WORKIVA INC,-1.0
2023-07-01,15167,SHAK,SHAKE SHACK INC,-1.0
2023-07-01,15284,BPMC,BLUEPRINT MEDICINES CORP,-1.0
2023-07-01,15452,EVH,EVOLENT HEALTH INC,-1.0
2023-07-01,15534,NTRA,NATERA INC,-1.0
2023-07-01,16064,NTLA,INTELLIA THERAPEUTICS INC,-1.0
2023-07-01,16082,SITE,SITEONE LANDSCAPE SUPPLY INC,-1.0
2023-07-01,16086,HTZ,HERTZ GLOBAL HOLDINGS INC NEW,-1.0
2023-07-01,16905,STR,SITIO ROYALTIES CORP NEW,-1.0
2023-07-01,17034,ALTR,ALTAIR ENGINEERING INC,-1.0
2023-07-01,17104,APLS,APELLIS PHARMACEUTICALS INC,-1.0
2023-07-01,17125,DNLI,DENALI THERAPEUTICS INC,-1.0
2023-07-01,18368,NFE,NEW FORTRESS ENERGY INC,-1.0
2023-07-01,18777,KRTX,KARUNA THERAPEUTICS INC,-1.0
2023-07-01,18779,MORF,MORPHIC HOLDING INC,-1.0
2023-07-01,19032,VIR,VIR BIOTECHNOLOGY INC,-1.0
2023-07-01,19484,PCVX,VAXCYTE INC,-1.0
2023-07-01,19502,WBA,WALGREENS BOOTS ALLIANCE INC,-1.0
2023-07-01,19880,MTZ,MASTEC INC,-1.0
2023-07-01,20765,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,-1.0
2023-07-01,23229,CMS,C M S ENERGY CORP,-1.0
2023-07-01,24969,AVA,AVISTA CORP,-1.0
2023-07-01,25419,WHR,WHIRLPOOL CORP,-1.0
2023-07-01,32651,HL,HECLA MINING CO,-1.0
2023-07-01,43350,SWK,STANLEY BLACK & DECKER INC,-1.0
2023-07-01,52476,EFX,EQUIFAX INC,-1.0
2023-07-01,52978,HAS,HASBRO INC,-1.0
2023-07-01,57568,BALL,BALL CORP,-1.0
2023-07-01,59328,INTC,INTEL CORP,-1.0
2023-07-01,60986,NWL,NEWELL BRANDS INC,-1.0
2023-07-01,61188,SWX,SOUTHWEST GAS HOLDINGS INC,-1.0
2023-07-01,61241,AMD,ADVANCED MICRO DEVICES INC,-1.0
2023-07-01,69649,RJF,RAYMOND JAMES FINANCIAL INC,-1.0
2023-07-01,75976,NEOG,NEOGEN CORP,-1.0
2023-07-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2023-07-01,77366,MODG,TOPGOLF CALLAWAY BRANDS CORP,-1.0
2023-07-01,79338,LNW,LIGHT & WONDER INC,-1.0
2023-07-01,80069,ARWR,ARROWHEAD PHARMACEUTICALS INC,-1.0
2023-07-01,84032,NOV,N O V INC,-1.0
2023-07-01,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,-1.0
2023-07-01,85002,SRPT,SAREPTA THERAPEUTICS INC,-1.0
2023-07-01,86810,TREX,TREX COMPANY INC,-1.0
2023-07-01,88351,INSM,INSMED INC,-1.0
2023-07-01,90071,NRG,N R G ENERGY INC,-1.0
2023-07-01,90126,CYTK,CYTOKINETICS INC,-1.0
2023-07-01,90177,ACAD,ACADIA PHARMACEUTICALS,-1.0
2023-07-01,91733,AVAV,AEROVIRONMENT INC,-1.0
2023-07-01,91832,MDGL,MADRIGAL PHARMACEUTICALS INC,-1.0
2023-07-01,92040,FOLD,AMICUS THERAPEUTICS INC,-1.0
2023-07-01,92502,KW,KENNEDY WILSON HOLDINGS INC,-1.0
2023-07-01,93246,GNRC,GENERAC HOLDINGS INC,-1.0
2023-08-01,11018,FBP,FIRST BANCORP P R,1.0
2023-08-01,11691,MATX,MATSON INC,1.0
2023-08-01,11995,COKE,COCA COLA CONSOLIDATED INC,1.0
